url,marca,modelo,tipo,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,calibre_total,peso,polarizadas,precio
https://www.lentiamo.es/ray-ban-0rx5421-8254-55.html,Ray-Ban,0RX5421 8254 55,graduadas,Unisex,Acetato,Rectangulares,Montura completa,Azul,M,55.0,19.0,145.0,138.0,170.0,,116.9
https://www.lentiamo.es/ray-ban-0rx6440-3052.html,Ray-Ban,0RX6440 3052 55,graduadas,Unisex,Metal,Cuadradas,Montura completa,Rojo,L,55.0,18.0,140.0,139.0,40.0,,112.6
https://www.lentiamo.es/ray-ban-0rx6549-2509-53.html,Ray-Ban,0RX6549 2509 53,graduadas,Unisex,Metal,Rectangulares,Montura completa,Negro,M,53.0,20.0,145.0,134.0,195.0,,119.9
https://www.lentiamo.es/ray-ban-0rx6553-2501-55.html,Ray-Ban,0RX6553 2501 55,graduadas,Unisex,Metal,Cuadradas,Montura completa,Plateado,M,55.0,19.0,145.0,136.0,190.0,,123.9
https://www.lentiamo.es/ray-ban-0rx7066-5577-52.html,Ray-Ban,0RX7066 5577 52,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Marrón,M,52.0,17.0,140.0,131.0,165.0,,123.9
https://www.lentiamo.es/ray-ban-0rx7047-2001-54.html,Ray-Ban,0RX7047 2001 54,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Transparente,M,54.0,17.0,140.0,137.0,160.0,,109.9
https://www.lentiamo.es/ray-ban-0rx6553-3094-55.html,Ray-Ban,0RX6553 3094 55,graduadas,Unisex,Metal,Cuadradas,Montura completa,Rosa,M,55.0,19.0,145.0,136.0,190.0,,123.9
https://www.lentiamo.es/ray-ban-0rx6533-2509-54.html,Ray-Ban,0RX6533 2509 54,graduadas,Unisex,Metal,Rectangulares,Montura completa,Negro,M,54.0,19.0,145.0,135.0,160.0,,105.9
https://www.lentiamo.es/ray-ban-0rx6532-2502-55.html,Ray-Ban,0RX6532 2502 55,graduadas,Unisex,Metal,Cuadradas,Montura completa,Plateado,M,55.0,18.0,140.0,137.0,190.0,,133.9
https://www.lentiamo.es/ray-ban-0rx7185-5943.html,Ray-Ban,Ray-Ban 0RX7185 5943,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Transparente,,,,,,160.0,,99.9
https://www.lentiamo.es/ray-ban-0rx8778d-1244-52.html,Ray-Ban,0RX8778D 1244 52,graduadas,Unisex,Titanio,Cuadradas,Montura completa,Negro,M,52.0,19.0,145.0,135.0,155.0,,119.9
https://www.lentiamo.es/ray-ban-0rx6513-2904-55.html,Ray-Ban,0RX6513 2904 55,graduadas,Unisex,Metal,Rectangulares,Media montura,Negro,M,55.0,20.0,145.0,138.0,170.0,,124.9
https://www.lentiamo.es/ray-ban-0rx7247d-2012-51.html,Ray-Ban,0RX7247D 2012 51,graduadas,Unisex,Metal/Pasta,Cuadradas,Montura completa,Marrón,M,51.0,19.0,145.0,134.0,170.0,,105.9
https://www.lentiamo.es/ray-ban-0rx6538d-2861-53.html,Ray-Ban,0RX6538D 2861 53,graduadas,Unisex,Metal,Redondas,Montura completa,Negro,M,53.0,18.0,145.0,130.0,185.0,,109.9
https://www.lentiamo.es/ray-ban-0rx7159-8449.html,Ray-Ban,0RX7159 8449 50,graduadas,Unisex,Propionato,Redondas,Montura completa,Beige,S,50.0,20.0,145.0,131.0,175.0,,119.9
https://www.lentiamo.es/ray-ban-0rx7260-2000-56.html,Ray-Ban,0RX7260 2000 56,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,L,56.0,19.0,150.0,146.0,190.0,,114.9
https://www.lentiamo.es/ray-ban-0rx7056-2000-55.html,Ray-Ban,0RX7056 2000 55,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,M,55.0,17.0,145.0,138.0,170.0,,114.9
https://www.lentiamo.es/ray-ban-0rx7047-2000-54.html,Ray-Ban,0RX7047 2000 54,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,M,54.0,17.0,140.0,137.0,160.0,,109.9
https://www.lentiamo.es/ray-ban-0rx7140-8335-49.html,Ray-Ban,0RX7140 8335 49,graduadas,Mujer,Metal/Pasta,Redondas,Montura completa,Rosa,M,49.0,20.0,150.0,134.0,165.0,,126.9
https://www.lentiamo.es/ray-ban-0rx7190-5943-51.html,Ray-Ban,0RX7190 5943 51,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Transparente,M,51.0,19.0,140.0,136.0,165.0,,91.99
https://www.lentiamo.es/ray-ban-0rx6520-2501-55.html,Ray-Ban,0RX6520 2501 55,graduadas,Unisex,Metal,Rectangulares,Montura completa,Plateado,M,55.0,20.0,145.0,138.0,170.0,,103.9
https://www.lentiamo.es/ray-ban-0rx7199-5915-54.html,Ray-Ban,0RX7199 5915 54,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Gris,M,54.0,18.0,145.0,133.0,170.0,,139.9
https://www.lentiamo.es/ray-ban-0rx7230-5207-54.html,Ray-Ban,0RX7230 5207 54,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Azul,M,54.0,19.0,145.0,135.0,175.0,,139.9
https://www.lentiamo.es/ray-ban-0rx6543-2500.html,Ray-Ban,0RX6543 2500 54,graduadas,Unisex,Metal,Redondas,Montura completa,Dorado,M,54.0,20.0,145.0,133.0,200.0,,124.9
https://www.lentiamo.es/ray-ban-0rx7199-5521-54.html,Ray-Ban,0RX7199 5521 54,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Gris,M,54.0,18.0,145.0,133.0,170.0,,139.9
https://www.lentiamo.es/ray-ban-0rx7553-3218-50.html,Ray-Ban,0RX7553 3218 50,graduadas,Mujer,Metal,Redondas,Media montura,Dorado,S,51.0,20.0,140.0,127.0,280.0,,139.9
https://www.lentiamo.es/ray-ban-0rx6553-2993-55.html,Ray-Ban,0RX6553 2993 55,graduadas,Unisex,Metal,Cuadradas,Montura completa,Dorado,M,55.0,19.0,145.0,136.0,190.0,,123.9
https://www.lentiamo.es/ray-ban-0rx6533-2502-54.html,Ray-Ban,0RX6533 2502 54,graduadas,Unisex,Metal,Rectangulares,Montura completa,Gris,M,54.0,19.0,145.0,135.0,160.0,,105.9
https://www.lentiamo.es/ray-ban-0rx7316v-5521.html,Ray-Ban,0RX7316V 5521 50,graduadas,Unisex,Metal/Pasta,Cuadradas,Montura completa,Gris,M,20.0,21.0,145.0,138.0,200.0,,77.89
https://www.lentiamo.es/ray-ban-0rx7159-8395.html,Ray-Ban,Ray-Ban 0RX7159 8395,graduadas,Unisex,Propionato,Redondas,Montura completa,Marrón,,,,,,175.0,,119.9
https://www.lentiamo.es/ray-ban-0rx7140-5687-49.html,Ray-Ban,0RX7140 5687 49,graduadas,Mujer,Metal/Pasta,Redondas,Montura completa,Marrón,M,49.0,20.0,150.0,134.0,165.0,,126.9
https://www.lentiamo.es/ray-ban-0rx6552-2501-53.html,Ray-Ban,0RX6552 2501 53,graduadas,Unisex,Metal,Rectangulares,Montura completa,Plateado,M,53.0,18.0,145.0,140.0,190.0,,109.9
https://www.lentiamo.es/ray-ban-0rx6645-3086-60.html,Ray-Ban,0RX6645 3086 60,graduadas,Unisex,Metal,Rectangulares,Montura completa,Dorado,L,60.0,18.0,145.0,150.0,190.0,,116.9
https://www.lentiamo.es/ray-ban-0rx6579-2502.html,Ray-Ban,Ray-Ban 0RX6579 2502,graduadas,Unisex,Metal,Rectangulares,Montura completa,Plateado,,,,,,185.0,,112.9
https://www.lentiamo.es/ray-ban-0rx8783d-1248-52.html,Ray-Ban,0RX8783D 1248 52,graduadas,Unisex,Titanio,Cuadradas,Montura al aire,Rosa,S,52.0,17.0,145.0,127.0,190.0,,154.9
https://www.lentiamo.es/ray-ban-0rx6538d-2993-53.html,Ray-Ban,0RX6538D 2993 53,graduadas,Unisex,Metal,Redondas,Montura completa,Dorado,M,53.0,18.0,145.0,130.0,185.0,,109.9
https://www.lentiamo.es/ray-ban-0rx7260-8462-56.html,Ray-Ban,0RX7260 8462 56,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Azul,L,56.0,19.0,150.0,146.0,190.0,,109.9
https://www.lentiamo.es/ray-ban-0rx7550-3221-57.html,Ray-Ban,0RX7550 3221 57,graduadas,Unisex,Metal,Rectangulares,Montura completa,Gris,L,57.0,18.0,145.0,144.0,280.0,,139.9
https://www.lentiamo.es/ray-ban-0rx7199-5204-54.html,Ray-Ban,0RX7199 5204 54,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Negro,M,54.0,18.0,145.0,133.0,170.0,,85.12
https://www.lentiamo.es/ray-ban-0rx6553-2502-55.html,Ray-Ban,0RX6553 2502 55,graduadas,Unisex,Metal,Cuadradas,Montura completa,Gris,M,55.0,19.0,145.0,136.0,190.0,,123.9
https://www.lentiamo.es/ray-ban-0rx6548-3016.html,Ray-Ban,Ray-Ban 0RX6548 3016,graduadas,Unisex,Metal,Rectangulares,Montura completa,Plateado,,,,,,195.0,,119.9
https://www.lentiamo.es/ray-ban-0rx6552-2502-53.html,Ray-Ban,0RX6552 2502 53,graduadas,Unisex,Metal,Rectangulares,Montura completa,Gris,M,53.0,18.0,145.0,140.0,190.0,,123.9
https://www.lentiamo.es/ray-ban-0rx6621m-f129-54.html,Ray-Ban,0RX6621M F129 54,graduadas,Unisex,Metal,Rectangulares,Montura completa,Gris,M,54.0,19.0,145.0,133.0,330.0,,142.9
https://www.lentiamo.es/ray-ban-0rx6548-2500.html,Ray-Ban,0RX6548 2500 53,graduadas,Unisex,Metal,Rectangulares,Montura completa,Dorado,M,53.0,19.0,140.0,136.0,195.0,,119.9
https://www.lentiamo.es/ray-ban-0rx6647-3177-53.html,Ray-Ban,0RX6647 3177 53,graduadas,Unisex,Metal,Rectangulares,Montura completa,Dorado,M,53.0,20.0,140.0,133.0,160.0,,109.9
https://www.lentiamo.es/ray-ban-0rx6647-3179-55.html,Ray-Ban,0RX6647 3179 55,graduadas,Unisex,Metal,Rectangulares,Montura completa,Negro,M,55.0,20.0,145.0,138.0,155.0,,109.9
https://www.lentiamo.es/ray-ban-0rx6534-2500-53.html,Ray-Ban,0RX6534 2500 53,graduadas,Unisex,Metal,Cuadradas,Montura completa,Dorado,M,53.0,19.0,145.0,133.0,160.0,,105.9
https://www.lentiamo.es/ray-ban-0rx6532-3189-55.html,Ray-Ban,0RX6532 3189 55,graduadas,Unisex,Metal,Cuadradas,Montura completa,Gris,M,55.0,18.0,140.0,137.0,190.0,,139.9
https://www.lentiamo.es/ray-ban-0rx7248d-8257-55.html,Ray-Ban,0RX7248D 8257 55,graduadas,Unisex,Propionato,Rectangulares,Montura completa,Gris,M,55.0,18.0,145.0,138.0,190.0,,91.99
https://www.lentiamo.es/ray-ban-0rx8901-5244-53.html,Ray-Ban,0RX8901 5244 53,graduadas,Hombre,Metal/Pasta,Rectangulares,Montura completa,Gris,M,53.0,17.0,145.0,136.0,150.0,,159.9
https://www.lentiamo.es/ray-ban-clubmaster-0rx5154-8377-53.html,Ray-Ban,0RX5154 8377 53,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Verde,L,53.0,21.0,150.0,143.0,305.0,,119.9
https://www.lentiamo.es/ray-ban-junior-0ry1612-3906-48.html,Ray-Ban,0RY1612 3906 48,graduadas,Niños,Pasta,Cat Eye,Montura completa,Azul,XS,48.0,15.0,130.0,119.0,145.0,,39.19
https://www.lentiamo.es/ray-ban-junior-0ry1625d-7510-47.html,Ray-Ban,0RY1625D 7510 47,graduadas,Niños,Pasta,Redondas,Montura completa,Azul,S,47.0,17.0,140.0,125.0,200.0,,93.99
https://www.lentiamo.es/ray-ban-explorer-5-0rx6545-2501.html,Ray-Ban,0RX6545 2501 58,graduadas,Unisex,Metal,Rectangulares,Montura completa,Plateado,L,58.0,17.0,140.0,144.0,160.0,,103.9
https://www.lentiamo.es/ray-ban-jack-0rx6465-2890-51.html,Ray-Ban,0RX6465 2890 51,graduadas,Unisex,Metal,Redondas,Montura completa,Negro,M,51.0,20.0,140.0,132.0,165.0,,114.9
https://www.lentiamo.es/ray-ban-0rx8901-5262-53.html,Ray-Ban,0RX8901 5262 53,graduadas,Hombre,Metal/Pasta,Rectangulares,Montura completa,Azul,M,53.0,17.0,145.0,136.0,150.0,,159.9
https://www.lentiamo.es/ray-ban-junior-0ry1604-3864-46.html,Ray-Ban,0RY1604 3864 46,graduadas,Niños,Pasta,Cuadradas,Montura completa,Morado,XS,46.0,16.0,130.0,120.0,145.0,,39.19
https://www.lentiamo.es/ray-ban-erika-0rx7046-8339-51.html,Ray-Ban,0RX7046 8339 51,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,M,51.0,18.0,140.0,130.0,175.0,,109.9
https://www.lentiamo.es/ray-ban-elliot-0rx5397-8175.html,Ray-Ban,0RX5397 8175 48,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Marrón,S,48.0,19.0,140.0,125.0,175.0,,68.83
https://www.lentiamo.es/ray-ban-elliot-0rx5397-8442-50.html,Ray-Ban,0RX5397 8442 50,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Azul,S,50.0,19.0,145.0,125.0,170.0,,114.9
https://www.lentiamo.es/ray-ban-clubmaster-0rx5154-8374-51.html,Ray-Ban,0RX5154 8374 51,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Azul,M,51.0,21.0,145.0,138.0,295.0,,113.9
https://www.lentiamo.es/ray-ban-german-0rx5429-2000.html,Ray-Ban,Ray-Ban German 0RX5429 2000,graduadas,Unisex,Acetato,Redondas,Montura completa,Negro,,,,,,170.0,,114.9
https://www.lentiamo.es/ray-ban-jim-0rx3694v-2500.html,Ray-Ban,0RX3694V 2500 51,graduadas,Unisex,Metal,Cuadradas,Montura completa,Dorado,S,51.0,20.0,140.0,131.0,145.0,,114.9
https://www.lentiamo.es/ray-ban-junior-0ry1555-3529-48.html,Ray-Ban,0RY1555 3529 48,graduadas,Niños,Acetato,Rectangulares,Montura completa,Negro,S,48.0,16.0,130.0,124.0,220.0,,94.99
https://www.lentiamo.es/ray-ban-junior-0ry1053-4079-45.html,Ray-Ban,0RY1053 4079 45,graduadas,Niños,Metal,Redondas,Montura completa,Morado,S,45.0,18.0,130.0,124.0,140.0,,51.69
https://www.lentiamo.es/ray-ban-clubmaster-0rx5154-2077.html,Ray-Ban,0RX5154 2077 49,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Negro,M,49.0,21.0,140.0,135.0,150.0,,126.9
https://www.lentiamo.es/ray-ban-0rx8908-8061-55.html,Ray-Ban,0RX8908 8061 55,graduadas,Unisex,Nylon,Rectangulares,Montura completa,Gris,M,55.0,18.0,145.0,136.0,155.0,,139.9
https://www.lentiamo.es/ray-ban-elliot-0rx5397-8174-50.html,Ray-Ban,0RX5397 8174 50,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Azul,S,50.0,19.0,145.0,125.0,170.0,,114.9
https://www.lentiamo.es/ray-ban-alain-0rx7239-8257-54.html,Ray-Ban,0RX7239 8257 54,graduadas,Unisex,Propionato,Rectangulares,Montura completa,Gris,M,54.0,18.0,145.0,137.0,175.0,,123.9
https://www.lentiamo.es/ray-ban-junior-0ry1598-3775.html,Ray-Ban,0RY1598 3775 47,graduadas,Niños,Pasta,Cuadradas,Montura completa,Azul,XS,47.0,16.0,130.0,120.0,140.0,,81.99
https://www.lentiamo.es/ray-ban-junior-0ry1598-3777-49.html,Ray-Ban,0RY1598 3777 49,graduadas,Niños,Pasta,Cuadradas,Montura completa,Rosa,S,49.0,16.0,130.0,122.0,140.0,,60.19
https://www.lentiamo.es/ray-ban-junior-0ry1549-3633.html,Ray-Ban,Ray-Ban Junior 0RY1549 3633,graduadas,Niños,Pasta,Rectangulares,Montura completa,Negro,,,,,,130.0,,82.99
https://www.lentiamo.es/ray-ban-junior-0ry1058-4064.html,Ray-Ban,Ray-Ban Junior 0RY1058 4064,graduadas,Niños,Metal,Redondas,Montura completa,Negro,,,,,,140.0,,84.99
https://www.lentiamo.es/ray-ban-elliot-0rx5397-2012.html,Ray-Ban,0RX5397 2012 48,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Marrón,S,48.0,19.0,140.0,125.0,175.0,,72.53
https://www.lentiamo.es/ray-ban-balorette-0rx5489-2000-56.html,Ray-Ban,0RX5489 2000 56,graduadas,Unisex,Acetato,Rectangulares,Montura completa,Negro,L,56.0,19.0,145.0,142.0,195.0,,104.9
https://www.lentiamo.es/ray-ban-jim-titanium-0rx8794-1244-53.html,Ray-Ban,0RX8794 1244 53,graduadas,Unisex,Titanio,Cuadradas,Montura completa,Negro,M,53.0,20.0,145.0,131.0,260.0,,239.9
https://www.lentiamo.es/ray-ban-aviator-0rx6489-2502-55.html,Ray-Ban,0RX6489 2502 55,graduadas,Unisex,Metal,Aviador,Montura completa,Gris,M,55.0,14.0,140.0,136.0,165.0,,114.9
https://www.lentiamo.es/ray-ban-emy-0rx6541-2503-56.html,Ray-Ban,0RX6541 2503 56,graduadas,Unisex,Metal,Rectangulares,Montura completa,Negro,M,56.0,17.0,145.0,138.0,75.0,,92.99
https://www.lentiamo.es/ray-ban-erika-0rx7046-8140-51.html,Ray-Ban,0RX7046 8140 51,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Gris,M,51.0,18.0,140.0,130.0,175.0,,96.99
https://www.lentiamo.es/ray-ban-junior-0ry1053-4065-45.html,Ray-Ban,0RY1053 4065 45,graduadas,Niños,Metal,Redondas,Montura completa,Negro,S,45.0,18.0,130.0,124.0,140.0,,54.51
https://www.lentiamo.es/ray-ban-junior-0ry1053-4082-45.html,Ray-Ban,0RY1053 4082 45,graduadas,Niños,Metal,Redondas,Montura completa,Azul,S,45.0,18.0,130.0,124.0,140.0,,81.99
https://www.lentiamo.es/ray-ban-junior-0ry1586-3777-47.html,Ray-Ban,0RY1586 3777 47,graduadas,Niños,Acetato,Rectangulares,Montura completa,Rojo,XS,47.0,16.0,130.0,118.0,130.0,,83.99
https://www.lentiamo.es/ray-ban-aviator-max-0rx3925v-2501-58.html,Ray-Ban,0RX3925V 2501 58,graduadas,Unisex,Metal,Aviador,Montura completa,Plateado,M,58.0,16.0,145.0,140.0,170.0,,119.9
https://www.lentiamo.es/ray-ban-clubmaster-0rx5154-2012-49.html,Ray-Ban,0RX5154 2012 49,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Marrón,M,49.0,21.0,140.0,135.0,175.0,,109.9
https://www.lentiamo.es/ray-ban-jim-0rx3694v-3167-51.html,Ray-Ban,0RX3694V 3167 51,graduadas,Unisex,Metal,Cuadradas,Montura completa,Beige,M,51.0,20.0,140.0,131.0,145.0,,114.9
https://www.lentiamo.es/ray-ban-junior-0ry1555-3977-48.html,Ray-Ban,0RY1555 3977 48,graduadas,Niños,Pasta,Rectangulares,Montura completa,Azul,S,48.0,16.0,130.0,124.0,220.0,,57.69
https://www.lentiamo.es/ray-ban-elliot-0rx5397-8249-50.html,Ray-Ban,0RX5397 8249 50,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Marrón,S,50.0,19.0,145.0,125.0,170.0,,114.9
https://www.lentiamo.es/ray-ban-junior-0ry1625d-3938-47.html,Ray-Ban,0RY1625D 3938 47,graduadas,Niños,Pasta,Redondas,Montura completa,Transparente,S,47.0,17.0,140.0,125.0,145.0,,85.99
https://www.lentiamo.es/ray-ban-0rx8908-2000-55.html,Ray-Ban,0RX8908 2000 55,graduadas,Unisex,Nylon,Rectangulares,Montura completa,Negro,M,55.0,18.0,145.0,136.0,155.0,,159.9
https://www.lentiamo.es/ray-ban-elliot-0rx5397-8324.html,Ray-Ban,Ray-Ban Elliot 0RX5397 8324,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Azul,,,,,,170.0,,102.9
https://www.lentiamo.es/ray-ban-junior-0ry1625d-3876-47.html,Ray-Ban,0RY1625D 3876 47,graduadas,Niños,Pasta,Redondas,Montura completa,Negro,S,47.0,17.0,140.0,125.0,145.0,,85.99
https://www.lentiamo.es/ray-ban-junior-0ry1591-3945-48.html,Ray-Ban,0RY1591 3945 48,graduadas,Niños,Acetato,Rectangulares,Montura completa,Morado,XS,48.0,16.0,130.0,117.0,135.0,,84.99
https://www.lentiamo.es/ray-ban-clubmaster-0rx5154-2372.html,Ray-Ban,0RX5154 2372 49,graduadas,Unisex,Metal/Pasta,Cuadradas,Montura completa,Marrón,M,49.0,21.0,140.0,135.0,175.0,,119.9
https://www.lentiamo.es/ray-ban-clubmaster-0rx5154-2001-51.html,Ray-Ban,Ray-Ban Clubmaster 0RX5154 2001 51,graduadas,Unisex,Metal/Pasta,Cuadradas,Montura completa,Transparente,,,,,,175.0,,74.51
https://www.lentiamo.es/ray-ban-junior-0ry1591-3805.html,Ray-Ban,0RY1591 3805 46,graduadas,Niños,Pasta,Rectangulares,Montura completa,Marrón,XS,46.0,16.0,125.0,115.0,130.0,,84.99
https://www.lentiamo.es/ray-ban-david-0rx3582v-2945-49.html,Ray-Ban,0RX3582V 2945 49,graduadas,Unisex,Metal,Redondas,Montura completa,Marrón,S,49.0,20.0,140.0,128.0,145.0,,114.9
https://www.lentiamo.es/ray-ban-explorer-5-0rx6545-2509-56.html,Ray-Ban,0RX6545 2509 56,graduadas,Unisex,Metal,Rectangulares,Montura completa,Negro,L,56.0,17.0,140.0,141.0,160.0,,103.9
https://www.lentiamo.es/ray-ban-chad-0rx7217-8260.html,Ray-Ban,Ray-Ban Chad 0RX7217 8260,graduadas,Unisex,Eco-friendly - Bio-based,Rectangulares,Montura completa,Negro,,,,,,175.0,,99.9
https://www.lentiamo.es/ray-ban-junior-elliot-0ry9097v-3936.html,Ray-Ban,Ray-Ban Junior Elliot 0RY9097V 3936,graduadas,Niños,Pasta,Cuadradas,Montura completa,Rosa,,,,,,140.0,,75.99
https://www.lentiamo.es/saint-laurent-sl-167-001-50.html,Saint Laurent,SL 167 001 50,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,50.0,21.0,140.0,131.0,180.0,,299.9
https://www.lentiamo.es/saint-laurent-sl-28-opt-007-50.html,Saint Laurent,SL 28 OPT 007 50,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,M,50.0,22.0,145.0,134.0,170.0,,259.9
https://www.lentiamo.es/ray-ban-round-metal-0rx3447v-3173.html,Ray-Ban,Ray-Ban Round Metal 0RX3447V 3173,graduadas,Unisex,Metal,Redondas,Montura completa,Negro,,,,,,145.0,,114.9
https://www.lentiamo.es/ray-ban-wayfarer-oval-0rx2242v-8292-50.html,Ray-Ban,0RX2242V 8292 50,graduadas,Unisex,Propionato,Rectangulares,Montura completa,Morado,M,50.0,22.0,150.0,138.0,220.0,,80.94
https://www.lentiamo.es/saint-laurent-sl-386-020-55.html,Saint Laurent,SL 386 020 55,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Rojo,M,55.0,16.0,145.0,138.0,165.0,,269.9
https://www.lentiamo.es/saint-laurent-sl-386-021-55.html,Saint Laurent,SL 386 021 55,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Marrón,M,55.0,16.0,145.0,138.0,165.0,,269.9
https://www.lentiamo.es/saint-laurent-sl-166-001-51.html,Saint Laurent,SL 166 001 51,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,51.0,18.0,140.0,131.0,180.0,,299.9
https://www.lentiamo.es/ray-ban-junior-0ry9078v-3937-46.html,Ray-Ban,0RY9078V 3937 46,graduadas,Niños,Pasta,Cuadradas,Montura completa,Azul,XS,46.0,16.0,135.0,113.0,95.0,,83.99
https://www.lentiamo.es/ray-ban-thalia-0rx5395-2012.html,Ray-Ban,Ray-Ban Thalia 0RX5395 2012,graduadas,Unisex,Pasta,Redondas,Montura completa,Marrón,,,,,,150.0,,116.9
https://www.lentiamo.es/ray-ban-wayfarer-way-0rx2241v-8198-51.html,Ray-Ban,0RX2241V 8198 51,graduadas,Unisex,Propionato,Redondas,Montura completa,Marrón,M,51.0,21.0,150.0,138.0,190.0,,114.9
https://www.lentiamo.es/ray-ban-junior-rob-0ry9572v-4090-46.html,Ray-Ban,0RY9572V 4090 46,graduadas,Niños,Metal,Redondas,Montura completa,Plateado,XS,46.0,19.0,130.0,117.0,140.0,,45.23
https://www.lentiamo.es/ray-ban-junior-0ry1950-7204-46.html,Ray-Ban,0RY1950 7204 46,graduadas,Niños,Pasta,Cuadradas,Montura completa,Rojo,S,46.0,17.0,130.0,122.0,175.0,,86.99
https://www.lentiamo.es/ray-ban-junior-0ry9551v-4077-48.html,Ray-Ban,0RY9551V 4077 48,graduadas,Niños,Metal/Pasta,Cuadradas,Montura completa,Rojo,XS,48.0,16.0,125.0,116.0,175.0,,39.99
https://www.lentiamo.es/ray-ban-junior-0ry1631-3937.html,Ray-Ban,Ray-Ban Junior 0RY1631 3937,graduadas,Niños,Pasta,Cuadradas,Montura completa,Azul,,,,,,95.0,,83.99
https://www.lentiamo.es/ray-ban-junior-0ry1950-7207-46.html,Ray-Ban,0RY1950 7207 46,graduadas,Niños,Pasta,Cuadradas,Montura completa,Rosa,S,46.0,17.0,130.0,122.0,175.0,,86.99
https://www.lentiamo.es/ray-ban-new-caravan-0rx3636v-3086-55.html,Ray-Ban,0RX3636V 3086 55,graduadas,Unisex,Metal,Cuadradas,Montura completa,Dorado,M,55.0,15.0,135.0,131.0,175.0,,119.9
https://www.lentiamo.es/ray-ban-wayfarer-ease-0rx4340v-2034-50.html,Ray-Ban,0RX4340V 2034 50,graduadas,Unisex,Propionato,Cuadradas,Montura completa,Negro,M,50.0,22.0,150.0,138.0,175.0,,114.9
https://www.lentiamo.es/ray-ban-wayfarer-ease-0rx4340v-8225-50.html,Ray-Ban,0RX4340V 8225 50,graduadas,Unisex,Propionato,Cuadradas,Montura completa,Gris,M,50.0,22.0,150.0,138.0,175.0,,114.9
https://www.lentiamo.es/saint-laurent-sl-214-kate-thin-opt-001-55.html,Saint Laurent,SL 214 KATE THIN OPT 001 55,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,55.0,20.0,145.0,139.0,190.0,,229.9
https://www.lentiamo.es/ray-ban-wayfarer-ease-0rx4340v-8366-50.html,Ray-Ban,0RX4340V 8366 50,graduadas,Unisex,Propionato,Cuadradas,Montura completa,Negro,M,50.0,22.0,150.0,136.0,180.0,,113.9
https://www.lentiamo.es/ray-ban-junior-elliot-0ry9097v-3542-46.html,Ray-Ban,0RY9097V 3542 46,graduadas,Niños,Pasta,Cuadradas,Montura completa,Negro,XS,46.0,16.0,130.0,117.0,140.0,,77.99
https://www.lentiamo.es/saint-laurent-sl-167-008-50.html,Saint Laurent,SL 167 008 50,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Rojo,M,50.0,21.0,140.0,131.0,180.0,,299.9
https://www.lentiamo.es/ray-ban-sam-0rx5432-2012.html,Ray-Ban,0RX5432 2012 52,graduadas,Unisex,Acetato,Rectangulares,Montura completa,Marrón,M,52.0,19.0,140.0,134.0,200.0,,114.9
https://www.lentiamo.es/ray-ban-new-round-0rx3637v-2501.html,Ray-Ban,Ray-Ban New Round 0RX3637V 2501,graduadas,Unisex,Metal,Redondas,Montura completa,Plateado,,,,,,175.0,,119.9
https://www.lentiamo.es/ray-ban-sam-0rx5432-8398-54.html,Ray-Ban,0RX5432 8398 54,graduadas,Unisex,Acetato,Rectangulares,Montura completa,Verde,M,54.0,19.0,145.0,137.0,200.0,,104.9
https://www.lentiamo.es/ray-ban-junior-0ry9551v-4064-48.html,Ray-Ban,0RY9551V 4064 48,graduadas,Niños,Metal/Pasta,Cuadradas,Montura completa,Negro,XS,48.0,16.0,125.0,116.0,175.0,,79.99
